location_slug,location_name,target_date,adm4,bmkg_point_name,area_level,is_proxy_bmkg,latitude,longitude,timezone,location_note,jam,sources_used,weight_total,coverage_status,source_list,dominant_category,confidence_score,confidence_label,temp_mean,temp_error,rh_mean,rh_error,rain_mean,rain_error,heat_index_mean,heat_index_error,pct_cerah,pct_cerah_berawan,pct_berawan,pct_hujan_ringan,pct_hujan_sedang,pct_hujan_lebat,temp_std,rh_std,rain_std,heat_index_std,sources_expected,coverage_fraction,gap_mean_minutes,gap_max_minutes
plta_redelong,PLTA Redelong,2026-07-09,11.17.05.2002,Bale Redelong,catchment_point,yes,4.748139,96.977344,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for Forecast Redelong,06:00,7,6.78,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,76.3,Sedang,18.45,+/-1.45,83.67,+/-9.27,0.0,+/-0.0,18.45,+/-1.45,12.5,17.7,69.8,0.0,0.0,0.0,1.45,9.27,0.0,1.45,9,0.7778,0.0,0.0
plta_redelong,PLTA Redelong,2026-07-09,11.17.05.2002,Bale Redelong,catchment_point,yes,4.748139,96.977344,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for Forecast Redelong,09:00,7,6.78,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,72.7,Sedang,23.17,+/-1.28,64.1,+/-6.25,0.0,+/-0.0,23.17,+/-1.28,12.5,33.2,54.3,0.0,0.0,0.0,1.28,6.25,0.0,1.28,9,0.7778,0.0,0.0
plta_redelong,PLTA Redelong,2026-07-09,11.17.05.2002,Bale Redelong,catchment_point,yes,4.748139,96.977344,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for Forecast Redelong,12:00,7,6.78,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,72.8,Sedang,26.85,+/-1.23,57.41,+/-1.76,0.04,+/-0.1,27.37,+/-1.87,0.0,33.9,53.5,12.5,0.0,0.0,1.23,1.76,0.1,1.87,9,0.7778,0.0,0.0
plta_redelong,PLTA Redelong,2026-07-09,11.17.05.2002,Bale Redelong,catchment_point,yes,4.748139,96.977344,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for Forecast Redelong,15:00,7,6.78,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Hujan Ringan,73.7,Sedang,25.87,+/-1.39,70.1,+/-11.25,0.17,+/-0.19,25.42,+/-1.11,0.0,0.0,39.5,60.5,0.0,0.0,1.39,11.25,0.19,1.11,9,0.7778,0.0,0.0
plta_redelong,PLTA Redelong,2026-07-09,11.17.05.2002,Bale Redelong,catchment_point,yes,4.748139,96.977344,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for Forecast Redelong,18:00,9,8.2725,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Hujan Ringan,79.9,Sedang,22.77,+/-1.34,85.46,+/-2.3,0.19,+/-0.27,22.77,+/-1.34,9.0,35.1,20.3,35.7,0.0,0.0,1.34,2.3,0.27,1.34,9,1.0,20.0,120.0
plta_redelong,PLTA Redelong,2026-07-10,11.17.05.2002,Bale Redelong,catchment_point,yes,4.748139,96.977344,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for Forecast Redelong,06:00,9,8.708,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Berawan,83.1,Tinggi,16.75,+/-1.55,84.78,+/-7.9,0.0,+/-0.0,16.75,+/-1.55,20.7,34.2,45.1,0.0,0.0,0.0,1.55,7.9,0.0,1.55,9,1.0,6.67,60.0
plta_redelong,PLTA Redelong,2026-07-10,11.17.05.2002,Bale Redelong,catchment_point,yes,4.748139,96.977344,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for Forecast Redelong,09:00,9,8.708,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,86.8,Tinggi,23.16,+/-0.68,67.06,+/-6.44,0.0,+/-0.0,23.16,+/-0.68,9.8,57.7,32.5,0.0,0.0,0.0,0.68,6.44,0.0,0.68,9,1.0,6.67,60.0
plta_redelong,PLTA Redelong,2026-07-10,11.17.05.2002,Bale Redelong,catchment_point,yes,4.748139,96.977344,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for Forecast Redelong,12:00,9,8.708,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Berawan,82.9,Tinggi,26.95,+/-1.82,52.48,+/-8.98,0.0,+/-0.0,27.32,+/-2.33,11.1,43.7,45.1,0.0,0.0,0.0,1.82,8.98,0.0,2.33,9,1.0,6.67,60.0
plta_redelong,PLTA Redelong,2026-07-10,11.17.05.2002,Bale Redelong,catchment_point,yes,4.748139,96.977344,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for Forecast Redelong,15:00,9,8.708,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,80.4,Tinggi,26.39,+/-1.69,60.88,+/-10.43,0.09,+/-0.16,26.22,+/-1.69,0.0,35.9,30.8,33.3,0.0,0.0,1.69,10.43,0.16,1.69,9,1.0,6.67,60.0
plta_redelong,PLTA Redelong,2026-07-10,11.17.05.2002,Bale Redelong,catchment_point,yes,4.748139,96.977344,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for Forecast Redelong,18:00,9,8.708,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Hujan Ringan,82.7,Tinggi,22.79,+/-1.43,84.3,+/-9.33,0.21,+/-0.26,22.79,+/-1.43,11.1,36.8,7.2,44.8,0.0,0.0,1.43,9.33,0.26,1.43,9,1.0,6.67,60.0
plta_redelong,PLTA Redelong,2026-07-11,11.17.05.2002,Bale Redelong,catchment_point,yes,4.748139,96.977344,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for Forecast Redelong,06:00,9,8.7376,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,84.5,Tinggi,16.66,+/-0.29,91.42,+/-4.87,0.0,+/-0.0,16.66,+/-0.29,12.0,47.0,41.0,0.0,0.0,0.0,0.29,4.87,0.0,0.29,9,1.0,6.67,60.0
plta_redelong,PLTA Redelong,2026-07-11,11.17.05.2002,Bale Redelong,catchment_point,yes,4.748139,96.977344,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for Forecast Redelong,09:00,9,8.7376,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Berawan,86.1,Tinggi,23.33,+/-0.92,69.91,+/-8.05,0.0,+/-0.0,23.33,+/-0.92,23.3,20.9,55.9,0.0,0.0,0.0,0.92,8.05,0.0,0.92,9,1.0,6.67,60.0
plta_redelong,PLTA Redelong,2026-07-11,11.17.05.2002,Bale Redelong,catchment_point,yes,4.748139,96.977344,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for Forecast Redelong,12:00,9,8.7376,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,83.1,Tinggi,27.25,+/-1.94,52.06,+/-11.01,0.0,+/-0.0,27.94,+/-2.66,11.3,46.6,42.1,0.0,0.0,0.0,1.94,11.01,0.0,2.66,9,1.0,6.67,60.0
plta_redelong,PLTA Redelong,2026-07-11,11.17.05.2002,Bale Redelong,catchment_point,yes,4.748139,96.977344,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for Forecast Redelong,15:00,9,8.7376,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,83.3,Tinggi,27.56,+/-0.92,55.55,+/-13.26,0.15,+/-0.22,27.8,+/-2.41,11.3,46.6,7.2,34.9,0.0,0.0,0.92,13.26,0.22,2.41,9,1.0,6.67,60.0
plta_redelong,PLTA Redelong,2026-07-11,11.17.05.2002,Bale Redelong,catchment_point,yes,4.748139,96.977344,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for Forecast Redelong,18:00,9,8.7376,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,83.5,Tinggi,22.97,+/-1.54,79.81,+/-7.4,0.09,+/-0.12,22.97,+/-1.54,11.3,46.6,7.2,34.9,0.0,0.0,1.54,7.4,0.12,1.54,9,1.0,6.67,60.0
gpm1,GPM1,2026-07-09,11.17.05.2002,Bale Redelong,catchment_point,yes,4.81572033808049,96.877105410688,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for catchment point,06:00,7,6.78,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,76.3,Sedang,11.61,+/-1.71,83.78,+/-7.44,0.0,+/-0.0,11.61,+/-1.71,12.5,17.7,69.8,0.0,0.0,0.0,1.71,7.44,0.0,1.71,9,0.7778,0.0,0.0
gpm1,GPM1,2026-07-09,11.17.05.2002,Bale Redelong,catchment_point,yes,4.81572033808049,96.877105410688,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for catchment point,09:00,7,6.78,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,72.8,Sedang,16.54,+/-1.09,67.43,+/-6.3,0.0,+/-0.0,16.54,+/-1.09,0.0,45.7,54.3,0.0,0.0,0.0,1.09,6.3,0.0,1.09,9,0.7778,0.0,0.0
gpm1,GPM1,2026-07-09,11.17.05.2002,Bale Redelong,catchment_point,yes,4.81572033808049,96.877105410688,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for catchment point,12:00,7,6.78,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,72.6,Sedang,20.89,+/-1.24,52.02,+/-5.97,0.0,+/-0.0,20.89,+/-1.24,0.0,46.5,53.5,0.0,0.0,0.0,1.24,5.97,0.0,1.24,9,0.7778,0.0,0.0
gpm1,GPM1,2026-07-09,11.17.05.2002,Bale Redelong,catchment_point,yes,4.81572033808049,96.877105410688,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for catchment point,15:00,7,6.78,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,72.8,Sedang,20.36,+/-0.68,56.62,+/-4.35,0.21,+/-0.24,20.36,+/-0.68,0.0,0.0,53.5,46.5,0.0,0.0,0.68,4.35,0.24,0.68,9,0.7778,0.0,0.0
gpm1,GPM1,2026-07-09,11.17.05.2002,Bale Redelong,catchment_point,yes,4.81572033808049,96.877105410688,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for catchment point,18:00,9,8.2725,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Hujan Ringan,79.8,Sedang,16.93,+/-1.29,84.39,+/-4.29,0.12,+/-0.22,16.93,+/-1.29,20.5,23.6,20.3,35.7,0.0,0.0,1.29,4.29,0.22,1.29,9,1.0,20.0,120.0
gpm1,GPM1,2026-07-10,11.17.05.2002,Bale Redelong,catchment_point,yes,4.81572033808049,96.877105410688,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for catchment point,06:00,9,8.708,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Berawan,83.0,Tinggi,10.71,+/-1.9,86.21,+/-6.53,0.0,+/-0.0,10.71,+/-1.9,10.9,44.0,45.1,0.0,0.0,0.0,1.9,6.53,0.0,1.9,9,1.0,6.67,60.0
gpm1,GPM1,2026-07-10,11.17.05.2002,Bale Redelong,catchment_point,yes,4.81572033808049,96.877105410688,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for catchment point,09:00,9,8.708,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,83.7,Tinggi,17.37,+/-1.24,65.72,+/-6.88,0.0,+/-0.0,17.37,+/-1.24,20.7,46.8,32.5,0.0,0.0,0.0,1.24,6.88,0.0,1.24,9,1.0,6.67,60.0
gpm1,GPM1,2026-07-10,11.17.05.2002,Bale Redelong,catchment_point,yes,4.81572033808049,96.877105410688,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for catchment point,12:00,9,8.708,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Berawan,83.3,Tinggi,21.49,+/-1.03,50.9,+/-7.86,0.0,+/-0.0,21.49,+/-1.03,11.1,43.7,45.1,0.0,0.0,0.0,1.03,7.86,0.0,1.03,9,1.0,6.67,60.0
gpm1,GPM1,2026-07-10,11.17.05.2002,Bale Redelong,catchment_point,yes,4.81572033808049,96.877105410688,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for catchment point,15:00,9,8.708,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,83.4,Tinggi,21.26,+/-1.48,60.2,+/-11.94,0.12,+/-0.21,21.26,+/-1.48,0.0,48.0,18.7,33.3,0.0,0.0,1.48,11.94,0.21,1.48,9,1.0,6.67,60.0
gpm1,GPM1,2026-07-10,11.17.05.2002,Bale Redelong,catchment_point,yes,4.81572033808049,96.877105410688,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for catchment point,18:00,9,8.708,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,80.3,Tinggi,17.69,+/-2.02,80.13,+/-12.04,0.1,+/-0.2,17.69,+/-2.02,11.1,36.8,18.1,33.9,0.0,0.0,2.02,12.04,0.2,2.02,9,1.0,6.67,60.0
gpm1,GPM1,2026-07-11,11.17.05.2002,Bale Redelong,catchment_point,yes,4.81572033808049,96.877105410688,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for catchment point,06:00,9,8.7376,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,89.4,Tinggi,11.51,+/-1.67,92.58,+/-2.53,0.0,+/-0.0,11.51,+/-1.67,0.0,68.8,31.2,0.0,0.0,0.0,1.67,2.53,0.0,1.67,9,1.0,6.67,60.0
gpm1,GPM1,2026-07-11,11.17.05.2002,Bale Redelong,catchment_point,yes,4.81572033808049,96.877105410688,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for catchment point,09:00,9,8.7376,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Berawan,83.3,Tinggi,17.33,+/-0.93,70.36,+/-7.29,0.0,+/-0.0,17.33,+/-0.93,23.3,32.3,44.4,0.0,0.0,0.0,0.93,7.29,0.0,0.93,9,1.0,6.67,60.0
gpm1,GPM1,2026-07-11,11.17.05.2002,Bale Redelong,catchment_point,yes,4.81572033808049,96.877105410688,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for catchment point,12:00,9,8.7376,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,86.5,Tinggi,21.37,+/-1.03,53.97,+/-9.49,0.0,+/-0.0,21.37,+/-1.03,11.3,58.1,30.7,0.0,0.0,0.0,1.03,9.49,0.0,1.03,9,1.0,6.67,60.0
gpm1,GPM1,2026-07-11,11.17.05.2002,Bale Redelong,catchment_point,yes,4.81572033808049,96.877105410688,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for catchment point,15:00,9,8.7376,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,83.8,Tinggi,21.25,+/-0.8,51.39,+/-5.75,0.08,+/-0.21,21.25,+/-0.8,22.1,46.0,19.2,12.6,0.0,0.0,0.8,5.75,0.21,0.8,9,1.0,6.67,60.0
gpm1,GPM1,2026-07-11,11.17.05.2002,Bale Redelong,catchment_point,yes,4.81572033808049,96.877105410688,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for catchment point,18:00,9,8.7376,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,86.0,Tinggi,17.52,+/-1.75,74.86,+/-8.56,0.03,+/-0.07,17.52,+/-1.75,22.7,57.5,7.2,12.6,0.0,0.0,1.75,8.56,0.07,1.75,9,1.0,6.67,60.0
gpm2,GPM2,2026-07-09,11.17.05.2002,Bale Redelong,catchment_point,yes,4.811672965065149,96.9505347134354,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for catchment point,06:00,7,6.78,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,76.2,Sedang,15.95,+/-1.72,84.21,+/-8.1,0.0,+/-0.0,15.95,+/-1.72,12.5,17.7,69.8,0.0,0.0,0.0,1.72,8.1,0.0,1.72,9,0.7778,0.0,0.0
gpm2,GPM2,2026-07-09,11.17.05.2002,Bale Redelong,catchment_point,yes,4.811672965065149,96.9505347134354,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for catchment point,09:00,7,6.78,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,72.7,Sedang,20.97,+/-1.21,66.85,+/-7.05,0.0,+/-0.0,20.97,+/-1.21,0.0,45.7,54.3,0.0,0.0,0.0,1.21,7.05,0.0,1.21,9,0.7778,0.0,0.0
gpm2,GPM2,2026-07-09,11.17.05.2002,Bale Redelong,catchment_point,yes,4.811672965065149,96.9505347134354,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for catchment point,12:00,7,6.78,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,72.7,Sedang,24.87,+/-1.15,52.93,+/-4.21,0.0,+/-0.0,25.02,+/-1.44,0.0,46.5,53.5,0.0,0.0,0.0,1.15,4.21,0.0,1.44,9,0.7778,0.0,0.0
gpm2,GPM2,2026-07-09,11.17.05.2002,Bale Redelong,catchment_point,yes,4.811672965065149,96.9505347134354,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for catchment point,15:00,7,6.78,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,72.3,Sedang,24.51,+/-0.69,65.54,+/-11.46,0.15,+/-0.2,24.51,+/-0.69,0.0,0.0,53.5,46.5,0.0,0.0,0.69,11.46,0.2,0.69,9,0.7778,0.0,0.0
gpm2,GPM2,2026-07-09,11.17.05.2002,Bale Redelong,catchment_point,yes,4.811672965065149,96.9505347134354,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for catchment point,18:00,9,8.2725,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Hujan Ringan,79.5,Sedang,20.35,+/-1.76,85.48,+/-5.84,0.09,+/-0.13,20.35,+/-1.76,20.5,14.5,29.4,35.7,0.0,0.0,1.76,5.84,0.13,1.76,9,1.0,20.0,120.0
gpm2,GPM2,2026-07-10,11.17.05.2002,Bale Redelong,catchment_point,yes,4.811672965065149,96.9505347134354,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for catchment point,06:00,9,8.708,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Berawan,83.1,Tinggi,14.42,+/-1.6,85.49,+/-7.89,0.0,+/-0.0,14.42,+/-1.6,10.9,44.0,45.1,0.0,0.0,0.0,1.6,7.89,0.0,1.6,9,1.0,6.67,60.0
gpm2,GPM2,2026-07-10,11.17.05.2002,Bale Redelong,catchment_point,yes,4.811672965065149,96.9505347134354,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for catchment point,09:00,9,8.708,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,84.2,Tinggi,20.94,+/-0.71,63.68,+/-3.99,0.0,+/-0.0,20.94,+/-0.71,20.7,46.8,32.5,0.0,0.0,0.0,0.71,3.99,0.0,0.71,9,1.0,6.67,60.0
gpm2,GPM2,2026-07-10,11.17.05.2002,Bale Redelong,catchment_point,yes,4.811672965065149,96.9505347134354,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for catchment point,12:00,9,8.708,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Berawan,83.4,Tinggi,25.0,+/-1.13,52.77,+/-6.87,0.0,+/-0.0,25.17,+/-1.44,11.1,43.7,45.1,0.0,0.0,0.0,1.13,6.87,0.0,1.44,9,1.0,6.67,60.0
gpm2,GPM2,2026-07-10,11.17.05.2002,Bale Redelong,catchment_point,yes,4.811672965065149,96.9505347134354,Asia/Jakarta,Forecast Redelong representative point. BMKG ADM4 reference: 11.17.05.2002 (Bale Redelong). Initial BMKG reference for catchment point,15:00,9,8.708,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,80.2,Tinggi,24.27,+/-1.65,62.77,+/-12.3,0.13,+/-0.23,24.27,+/-1.65,0.0,35.9,30.8,33.3,0.0,0.0,1.65,12.3,0.23,1.65,9,1.0,6.67,60.0
